D,L,M,M*L,variant,method,iteration,test_loss_diff,test_loss_diff_std,train_loss_diff,train_loss_diff_std
10,128,32,4096,stochastic_depth,dropout,89,0.009617174,0.003853524,0.0154772755,0.0068544326
10,128,32,4096,stochastic_depth,dropout,90,0.0074913027,0.008250713,0.006848687,0.0053857593
10,128,32,4096,stochastic_depth,dropout,91,0.0056013404,0.005218411,0.029007917,0.023576485
10,128,32,4096,stochastic_depth,dropout,92,0.0037373006,0.0016855255,0.026826274,0.016171936
10,128,32,4096,stochastic_depth,dropout,93,0.0031657876,0.0030191254,0.023836147,0.020634217
10,128,32,4096,stochastic_depth,dropout,94,0.012076056,0.005046541,0.054535728,0.04693546
10,128,32,4096,stochastic_depth,dropout,95,0.0037662326,0.003095137,0.016151106,0.0183968
10,128,32,4096,stochastic_depth,dropout,96,0.005009204,0.0025814334,0.018584717,0.0112053165
10,128,32,4096,stochastic_depth,dropout,97,0.0059589683,0.0058082184,0.022455562,0.024507722
10,128,32,4096,stochastic_depth,dropout,98,0.0071293353,0.003594262,0.017752469,0.008680526
10,128,32,4096,stochastic_depth,dropout,99,0.009836626,0.0064217914,0.014267266,0.016715374
10,128,32,4096,stochastic_depth,dropout,100,0.007978529,0.004471433,0.02097719,0.01686952
10,128,32,4096,stochastic_depth,dropout,101,0.0069255056,0.0073397914,0.023226094,0.0122879725
10,128,32,4096,stochastic_depth,dropout,102,0.0017843961,0.0010555586,0.022478288,0.019320687
10,128,32,4096,stochastic_depth,dropout,103,0.0023289681,0.002346705,0.015932256,0.010394093
10,128,32,4096,stochastic_depth,dropout,104,0.0077336193,0.004899882,0.019169739,0.016701512
10,128,32,4096,stochastic_depth,dropout,105,0.0045508025,0.002780774,0.02422812,0.028966313
10,128,32,4096,stochastic_depth,dropout,106,0.004674715,0.002382992,0.018814635,0.012790135
10,128,32,4096,stochastic_depth,dropout,107,0.0030879616,0.0025655862,0.03902117,0.03181146
10,128,32,4096,stochastic_depth,dropout,108,0.007078737,0.0029527892,0.015750483,0.0073149595
10,128,32,4096,stochastic_depth,dropout,109,0.008968979,0.0062151565,0.022339623,0.013578851
10,128,32,4096,stochastic_depth,dropout,110,0.0030246736,0.003100749,0.032993622,0.010854701
10,128,32,4096,stochastic_depth,dropout,111,0.0077931643,0.0055368505,0.02253818,0.016504947
10,128,32,4096,stochastic_depth,dropout,112,0.010433239,0.009704666,0.017201949,0.009772809
10,128,32,4096,stochastic_depth,dropout,113,0.0073431134,0.0076326714,0.020895874,0.017876059
10,128,32,4096,stochastic_depth,dropout,114,0.004718423,0.0024679557,0.012582755,0.008329819
10,128,32,4096,stochastic_depth,dropout,115,0.0060106637,0.004424579,0.019519586,0.01139294
10,128,32,4096,stochastic_depth,dropout,116,0.0067292573,0.0037148423,0.02225976,0.015907854
10,128,32,4096,stochastic_depth,dropout,117,0.01132859,0.012476845,0.04256776,0.016809437
10,128,32,4096,stochastic_depth,dropout,118,0.0046287715,0.004178119,0.022592079,0.017999357
10,128,32,4096,stochastic_depth,dropout,119,0.016962837,0.014702317,0.046214532,0.02389151
10,128,32,4096,stochastic_depth,dropout,120,0.009039914,0.0064936425,0.02248801,0.020765567
10,128,32,4096,stochastic_depth,dropout,121,0.005191243,0.003698941,0.040497392,0.0141592845
10,128,32,4096,stochastic_depth,dropout,122,0.0027982295,0.00097652077,0.031229023,0.02456414
10,128,32,4096,stochastic_depth,dropout,123,0.0039941845,0.0019143991,0.01833347,0.009964438
10,128,32,4096,stochastic_depth,dropout,124,0.0060078623,0.00300679,0.03229648,0.022808664
10,128,32,4096,stochastic_depth,dropout,125,0.00863148,0.002994858,0.011078035,0.0058530667
10,128,32,4096,stochastic_depth,dropout,126,0.003820914,0.0019011244,0.01813146,0.011600184
10,128,32,4096,stochastic_depth,dropout,127,0.004949236,0.0042047505,0.015088576,0.015356262
10,128,32,4096,stochastic_depth,dropout,128,0.010179388,0.010712735,0.010828942,0.00589436
10,128,32,4096,stochastic_depth,dropout,129,0.01056357,0.0058351336,0.03952266,0.016503267
10,128,32,4096,stochastic_depth,dropout,130,0.014856458,0.012280686,0.04462765,0.0177376
10,128,32,4096,stochastic_depth,dropout,131,0.0063801943,0.0040522437,0.02210011,0.018457152
10,128,32,4096,stochastic_depth,dropout,132,0.005680072,0.0028892402,0.021048198,0.015960066
10,128,32,4096,stochastic_depth,dropout,133,0.0049191536,0.0023798805,0.01907735,0.018888291
10,128,32,4096,stochastic_depth,dropout,134,0.0025434196,0.002300484,0.0131006595,0.007940358
10,128,32,4096,stochastic_depth,dropout,135,0.009255648,0.004747499,0.016179275,0.006812351
10,128,32,4096,stochastic_depth,dropout,136,0.007729155,0.005614867,0.029091269,0.022066541
10,128,32,4096,stochastic_depth,dropout,137,0.007739526,0.0049689603,0.011026663,0.0051640198
10,128,32,4096,stochastic_depth,dropout,138,0.005204171,0.0036321895,0.025423449,0.017619869
10,128,32,4096,stochastic_depth,dropout,139,0.004713708,0.0026299362,0.026155293,0.012904423
10,128,32,4096,stochastic_depth,dropout,140,0.00940429,0.006800509,0.019024808,0.026448485
10,128,32,4096,stochastic_depth,dropout,141,0.0068521677,0.0047315285,0.014348072,0.007047896
10,128,32,4096,stochastic_depth,dropout,142,0.00746637,0.004675598,0.02283296,0.015117049
10,128,32,4096,stochastic_depth,dropout,143,0.008642835,0.003180408,0.03185367,0.017855378
10,128,32,4096,stochastic_depth,dropout,144,0.007080513,0.00474282,0.027631909,0.02252905
10,128,32,4096,stochastic_depth,dropout,145,0.0066284714,0.0059059015,0.00559209,0.0040396163
10,128,32,4096,stochastic_depth,dropout,146,0.0046528876,0.004778785,0.0128532825,0.009288674
10,128,32,4096,stochastic_depth,dropout,147,0.0089687165,0.007336917,0.01136033,0.013750895
10,128,32,4096,stochastic_depth,dropout,148,0.007183063,0.0018334925,0.020192165,0.019542042
10,128,32,4096,stochastic_depth,dropout,149,0.005958742,0.003337372,0.014825446,0.013981909
10,128,32,4096,stochastic_depth,dropout,150,0.008321834,0.0025832313,0.018043008,0.011026026
10,128,32,4096,stochastic_depth,dropout,151,0.0059408904,0.0032209405,0.05364989,0.019055415
10,128,32,4096,stochastic_depth,dropout,152,0.008298981,0.005872402,0.034997575,0.025698595
10,128,32,4096,stochastic_depth,dropout,153,0.005147153,0.004492239,0.022558544,0.014193595
10,128,32,4096,stochastic_depth,dropout,154,0.008063858,0.007215478,0.036309976,0.026271556
10,128,32,4096,stochastic_depth,dropout,155,0.009962129,0.005344013,0.038847607,0.01367678
10,128,32,4096,stochastic_depth,dropout,156,0.010176378,0.005901947,0.017301446,0.012000583
10,128,32,4096,stochastic_depth,dropout,157,0.009152049,0.0067311665,0.030454677,0.030918883
10,128,32,4096,stochastic_depth,dropout,158,0.008001113,0.0056345644,0.015885448,0.0046581198
10,128,32,4096,stochastic_depth,dropout,159,0.0056862654,0.0031859896,0.026534546,0.020537445
10,128,32,4096,stochastic_depth,dropout,160,0.006117272,0.0033970445,0.00994918,0.0046369066
10,128,32,4096,stochastic_depth,dropout,161,0.00538488,0.0039894544,0.01659056,0.007314391
10,128,32,4096,stochastic_depth,dropout,162,0.005656588,0.002710201,0.016654532,0.010758565
10,128,32,4096,stochastic_depth,dropout,163,0.010873174,0.010809631,0.027570505,0.020986872
10,128,32,4096,stochastic_depth,dropout,164,0.008185494,0.008799554,0.021210318,0.015887666
10,128,32,4096,stochastic_depth,dropout,165,0.005465573,0.0021804636,0.010478204,0.009919483
10,128,32,4096,stochastic_depth,dropout,166,0.0068526864,0.0068384088,0.016544193,0.011654151
10,128,32,4096,stochastic_depth,dropout,167,0.0045606433,0.0039523593,0.04324119,0.031827345
10,128,32,4096,stochastic_depth,dropout,168,0.00495674,0.0028818992,0.02772523,0.02489247
10,128,32,4096,stochastic_depth,dropout,169,0.009870213,0.008738641,0.022581846,0.012496891
10,128,32,4096,stochastic_depth,dropout,170,0.008609426,0.006212769,0.0112979235,0.013791742
10,128,32,4096,stochastic_depth,dropout,171,0.0026059984,0.0007870764,0.020870019,0.012254382
10,128,32,4096,stochastic_depth,dropout,172,0.01412909,0.017167894,0.0142119825,0.009430591
10,128,32,4096,stochastic_depth,dropout,173,0.0019547462,0.0017213058,0.012280646,0.018171884
10,128,32,4096,stochastic_depth,dropout,174,0.007406133,0.005263541,0.021712553,0.0155073395
10,128,32,4096,stochastic_depth,dropout,175,0.010061985,0.0038412628,0.0146792475,0.011325519
10,128,32,4096,stochastic_depth,dropout,176,0.007972842,0.0024043433,0.02784231,0.011669773
10,128,32,4096,stochastic_depth,dropout,177,0.007002729,0.0033557795,0.013970452,0.005329955
10,128,32,4096,stochastic_depth,dropout,178,0.008164143,0.0034828936,0.03445932,0.0104719475
10,128,32,4096,stochastic_depth,dropout,179,0.005433953,0.0029393993,0.026834834,0.021311339
10,128,32,4096,stochastic_depth,dropout,180,0.0058177114,0.0027474514,0.015980754,0.011990342
10,128,32,4096,stochastic_depth,dropout,181,0.0067798793,0.006794722,0.021815747,0.014184304
10,128,32,4096,stochastic_depth,dropout,182,0.004794693,0.003695619,0.016066242,0.016271586
10,128,32,4096,stochastic_depth,dropout,183,0.009273643,0.004009228,0.028420728,0.012192569
10,128,32,4096,stochastic_depth,dropout,184,0.0059492765,0.0039177234,0.031652767,0.021452753
10,128,32,4096,stochastic_depth,dropout,185,0.0063367607,0.005592174,0.019095873,0.014486007
10,128,32,4096,stochastic_depth,dropout,186,0.008717519,0.0032765307,0.020277143,0.021422304
10,128,32,4096,stochastic_depth,dropout,187,0.007677698,0.0027433159,0.010619819,0.00995987
10,128,32,4096,stochastic_depth,dropout,188,0.0093783615,0.006290079,0.027515177,0.017090708
10,128,32,4096,stochastic_depth,dropout,189,0.006040579,0.0060392683,0.04074822,0.021991964
10,128,32,4096,stochastic_depth,dropout,190,0.008994835,0.005997264,0.023686284,0.020361273
10,128,32,4096,stochastic_depth,dropout,191,0.0057476223,0.004047734,0.02646545,0.014512509
10,128,32,4096,stochastic_depth,dropout,192,0.0057576834,0.0046004765,0.012932172,0.015316612
10,128,32,4096,stochastic_depth,dropout,193,0.00982672,0.008341415,0.012973553,0.007991876
10,128,32,4096,stochastic_depth,dropout,194,0.008693397,0.0044353567,0.029674297,0.0067029055
10,128,32,4096,stochastic_depth,dropout,195,0.0063750506,0.0024592401,0.0183202,0.0110259345
10,128,32,4096,stochastic_depth,dropout,196,0.0052909614,0.0028953783,0.039781462,0.032039784
10,128,32,4096,stochastic_depth,dropout,197,0.0056981384,0.0013956846,0.01481775,0.010309112
10,128,32,4096,stochastic_depth,dropout,198,0.013422614,0.012259185,0.0202355,0.014607113
10,128,32,4096,stochastic_depth,dropout,199,0.010229314,0.0061603514,0.0406429,0.033457715
10,128,32,4096,single_source_M,dropout,0,2.7823447e-05,1.6049413e-05,0.0016900301,0.0011414175
10,128,32,4096,single_source_M,dropout,1,4.8220158e-05,3.9025887e-05,0.001985812,0.00042941672
10,128,32,4096,single_source_M,dropout,2,6.0427188e-05,6.108615e-05,0.0027569055,0.0015483516
10,128,32,4096,single_source_M,dropout,3,9.986162e-05,5.4449e-05,0.0013443828,0.0014556096
10,128,32,4096,single_source_M,dropout,4,0.000121438505,7.992483e-05,0.003209722,0.0026600168
10,128,32,4096,single_source_M,dropout,5,0.00012972354,6.3119085e-05,0.0028689266,0.0021062808
10,128,32,4096,single_source_M,dropout,6,0.00012495517,7.157237e-05,0.0012696743,0.0013325545
10,128,32,4096,single_source_M,dropout,7,0.00017130375,0.00013774454,0.0020234466,0.0030932813
10,128,32,4096,single_source_M,dropout,8,0.00017215013,0.00015911453,0.005930173,0.0024125353
10,128,32,4096,single_source_M,dropout,9,0.00022103786,0.00020225477,0.0050429823,0.0021316374
10,128,32,4096,single_source_M,dropout,10,0.00019323826,0.00015121825,0.0053980947,0.0023296755
10,128,32,4096,single_source_M,dropout,11,0.0002245903,0.00012975033,0.00877471,0.0046794154
10,128,32,4096,single_source_M,dropout,12,0.00024585723,0.00016654437,0.008057749,0.0036945492
10,128,32,4096,single_source_M,dropout,13,0.000233078,0.00017431933,0.0044448376,0.0028662514
10,128,32,4096,single_source_M,dropout,14,0.00023241043,0.00018444327,0.004041982,0.0034391235
10,128,32,4096,single_source_M,dropout,15,0.00016753674,0.00015540325,0.005989981,0.0050284145
10,128,32,4096,single_source_M,dropout,16,0.00014368296,0.00013541237,0.007007229,0.0044136075
10,128,32,4096,single_source_M,dropout,17,0.00018217563,0.00011949584,0.002813554,0.0019552954
10,128,32,4096,single_source_M,dropout,18,0.00019265413,9.852928e-05,0.011814153,0.0065788976
10,128,32,4096,single_source_M,dropout,19,0.00018786192,0.000117988064,0.011219263,0.008037819
10,128,32,4096,single_source_M,dropout,20,0.00018913746,0.0001615287,0.008021223,0.004489536
10,128,32,4096,single_source_M,dropout,21,0.00022960901,0.0001624722,0.008614707,0.0062225643
10,128,32,4096,single_source_M,dropout,22,0.00045757293,0.0001916303,0.0084596155,0.005575885
10,128,32,4096,single_source_M,dropout,23,0.00055727956,0.00034480458,0.009652579,0.0077335187
10,128,32,4096,single_source_M,dropout,24,0.0011403679,0.00050294417,0.019955385,0.017389346
10,128,32,4096,single_source_M,dropout,25,0.0012778759,0.00068488705,0.016884292,0.016326116
10,128,32,4096,single_source_M,dropout,26,0.0017108083,0.0007971729,0.011306429,0.007938483
10,128,32,4096,single_source_M,dropout,27,0.002196157,0.001525904,0.02517966,0.011306425
10,128,32,4096,single_source_M,dropout,28,0.00292902,0.0019997626,0.020119226,0.013852929
10,128,32,4096,single_source_M,dropout,29,0.0033361078,0.0024414712,0.01175251,0.006462196
10,128,32,4096,single_source_M,dropout,30,0.003828728,0.002101261,0.02209041,0.015280669
10,128,32,4096,single_source_M,dropout,31,0.004621744,0.0023840284,0.024324168,0.017388722
10,128,32,4096,single_source_M,dropout,32,0.0052316547,0.0028581126,0.017431771,0.016947262
10,128,32,4096,single_source_M,dropout,33,0.005798125,0.0030909309,0.04629817,0.013914555
10,128,32,4096,single_source_M,dropout,34,0.0060113193,0.0031908099,0.015317929,0.008536914
10,128,32,4096,single_source_M,dropout,35,0.0058362307,0.0019907434,0.06915634,0.043520093
10,128,32,4096,single_source_M,dropout,36,0.005344659,0.0029611841,0.03429669,0.020854319
10,128,32,4096,single_source_M,dropout,37,0.005389863,0.0035242876,0.05478614,0.0226323
10,128,32,4096,single_source_M,dropout,38,0.006051046,0.003799794,0.042685658,0.027368503
10,128,32,4096,single_source_M,dropout,39,0.0061454354,0.004321007,0.041291833,0.05045095
10,128,32,4096,single_source_M,dropout,40,0.005914122,0.0040118773,0.0053322734,0.0038201613
10,128,32,4096,single_source_M,dropout,41,0.010514313,0.0072623286,0.020939905,0.015363238
10,128,32,4096,single_source_M,dropout,42,0.010499889,0.0064560995,0.027718682,0.036307737
10,128,32,4096,single_source_M,dropout,43,0.0091403965,0.0048892056,0.03749659,0.023670223
10,128,32,4096,single_source_M,dropout,44,0.0081296805,0.004250391,0.06994869,0.07875676
10,128,32,4096,single_source_M,dropout,45,0.008196974,0.0018471676,0.012536192,0.005266529
10,128,32,4096,single_source_M,dropout,46,0.022431701,0.01301965,0.054443516,0.06947908
10,128,32,4096,single_source_M,dropout,47,0.010891634,0.007944126,0.030613799,0.015330244
10,128,32,4096,single_source_M,dropout,48,0.016148025,0.011705017,0.030531723,0.022179646
10,128,32,4096,single_source_M,dropout,49,0.008966195,0.0030523678,0.02266953,0.010647053
10,128,32,4096,single_source_M,dropout,50,0.010949987,0.009848595,0.025082236,0.017656224
10,128,32,4096,single_source_M,dropout,51,0.0079396125,0.006211533,0.052062493,0.04344202
10,128,32,4096,single_source_M,dropout,52,0.007600069,0.0031505704,0.04493012,0.02801026
10,128,32,4096,single_source_M,dropout,53,0.008071488,0.0046644798,0.038698804,0.040057894
10,128,32,4096,single_source_M,dropout,54,0.0023800551,0.0015124794,0.019505043,0.012572385
10,128,32,4096,single_source_M,dropout,55,0.008639008,0.0090764705,0.013598206,0.0069609554
10,128,32,4096,single_source_M,dropout,56,0.0052382173,0.005109288,0.022690129,0.013404981
10,128,32,4096,single_source_M,dropout,57,0.013671833,0.018949913,0.02411459,0.01548573
10,128,32,4096,single_source_M,dropout,58,0.012519878,0.010614329,0.03192643,0.022163896
10,128,32,4096,single_source_M,dropout,59,0.0059045493,0.004258129,0.01416676,0.005915196
10,128,32,4096,single_source_M,dropout,60,0.01758393,0.016605796,0.07691021,0.11367311
10,128,32,4096,single_source_M,dropout,61,0.020792317,0.014783216,0.026245082,0.011996115
10,128,32,4096,single_source_M,dropout,62,0.015591716,0.010906868,0.056164015,0.03511188
10,128,32,4096,single_source_M,dropout,63,0.013552064,0.010238304,0.037000548,0.0334151
10,128,32,4096,single_source_M,dropout,64,0.011289114,0.007022903,0.022319406,0.01526845
10,128,32,4096,single_source_M,dropout,65,0.010827643,0.00690936,0.040290423,0.04764214
10,128,32,4096,single_source_M,dropout,66,0.014685708,0.0118992375,0.02493212,0.022449307
10,128,32,4096,single_source_M,dropout,67,0.005225581,0.001888174,0.030803744,0.0254667
10,128,32,4096,single_source_M,dropout,68,0.009585107,0.009250224,0.07534609,0.046439197
10,128,32,4096,single_source_M,dropout,69,0.01258263,0.017567478,0.04201427,0.036974337
10,128,32,4096,single_source_M,dropout,70,0.014981091,0.010647248,0.08392229,0.104375176
10,128,32,4096,single_source_M,dropout,71,0.011899638,0.010628879,0.03698222,0.030456478
10,128,32,4096,single_source_M,dropout,72,0.020109672,0.027743973,0.076124,0.049997393
10,128,32,4096,single_source_M,dropout,73,0.008111626,0.005321853,0.026501426,0.020242723
10,128,32,4096,single_source_M,dropout,74,0.00881434,0.013135734,0.04173683,0.019534975
10,128,32,4096,single_source_M,dropout,75,0.007077551,0.004568354,0.013545239,0.013107368
10,128,32,4096,single_source_M,dropout,76,0.020567518,0.02274039,0.08065352,0.047247127
10,128,32,4096,single_source_M,dropout,77,0.003513199,0.0028398582,0.022338098,0.019591892
10,128,32,4096,single_source_M,dropout,78,0.0059464695,0.004882439,0.034344424,0.021156553
10,128,32,4096,single_source_M,dropout,79,0.020354623,0.019960487,0.032436438,0.0060609407
10,128,32,4096,single_source_M,dropout,80,0.013912702,0.015388804,0.07488779,0.05742184
10,128,32,4096,single_source_M,dropout,81,0.014341861,0.008945857,0.03149256,0.016740013
10,128,32,4096,single_source_M,dropout,82,0.0091227945,0.006816239,0.04234747,0.025041325
10,128,32,4096,single_source_M,dropout,83,0.018747682,0.018582262,0.030328149,0.015351656
10,128,32,4096,single_source_M,dropout,84,0.009838683,0.012635128,0.05107986,0.046615165
10,128,32,4096,single_source_M,dropout,85,0.012133509,0.007195323,0.01859786,0.01000968
10,128,32,4096,single_source_M,dropout,86,0.02068609,0.028691681,0.09832301,0.09456299
10,128,32,4096,single_source_M,dropout,87,0.010656339,0.012599223,0.050216068,0.048818264
10,128,32,4096,single_source_M,dropout,88,0.0060830414,0.004408888,0.026347438,0.019510409
10,128,32,4096,single_source_M,dropout,89,0.011888748,0.004239379,0.024059827,0.013326833
10,128,32,4096,single_source_M,dropout,90,0.0076833544,0.0043475176,0.04558437,0.020026512
10,128,32,4096,single_source_M,dropout,91,0.00675984,0.0044613564,0.037854772,0.041434225
10,128,32,4096,single_source_M,dropout,92,0.0058754147,0.0019164663,0.017776608,0.023908721
10,128,32,4096,single_source_M,dropout,93,0.004615909,0.0044891797,0.029542899,0.022328299
10,128,32,4096,single_source_M,dropout,94,0.0070812167,0.005724818,0.038160007,0.029486261
10,128,32,4096,single_source_M,dropout,95,0.010589391,0.0084541,0.031510223,0.01903319
10,128,32,4096,single_source_M,dropout,96,0.004492575,0.0007433218,0.027951319,0.026318157
10,128,32,4096,single_source_M,dropout,97,0.009365958,0.0046410994,0.045936957,0.01453993
10,128,32,4096,single_source_M,dropout,98,0.016551143,0.023315039,0.07654337,0.074674316
10,128,32,4096,single_source_M,dropout,99,0.009445226,0.010875085,0.045591258,0.049371533
10,128,32,4096,single_source_M,dropout,100,0.012355769,0.0075883484,0.05659919,0.037317358
10,128,32,4096,single_source_M,dropout,101,0.0088287415,0.005172736,0.012960469,0.0056897984
10,128,32,4096,single_source_M,dropout,102,0.0069771884,0.0054154345,0.034602545,0.024279682
10,128,32,4096,single_source_M,dropout,103,0.014332002,0.007899104,0.057302065,0.038761787
10,128,32,4096,single_source_M,dropout,104,0.007874978,0.011131529,0.035931967,0.026265087
10,128,32,4096,single_source_M,dropout,105,0.011023885,0.008315131,0.038610082,0.041387696
10,128,32,4096,single_source_M,dropout,106,0.011122102,0.009724672,0.0651872,0.03237581
10,128,32,4096,single_source_M,dropout,107,0.01554088,0.015148412,0.03218372,0.023422938
10,128,32,4096,single_source_M,dropout,108,0.015609985,0.019153617,0.06355588,0.044080637
10,128,32,4096,single_source_M,dropout,109,0.01058799,0.008001858,0.04747968,0.040703647
10,128,32,4096,single_source_M,dropout,110,0.0044515193,0.0056777126,0.027240667,0.033937722
10,128,32,4096,single_source_M,dropout,111,0.015821338,0.010546251,0.042162612,0.044147633
10,128,32,4096,single_source_M,dropout,112,0.007291943,0.0017613397,0.04378409,0.038321383
10,128,32,4096,single_source_M,dropout,113,0.014106286,0.012636062,0.019254401,0.010564694
10,128,32,4096,single_source_M,dropout,114,0.0047186553,0.0032568523,0.03323236,0.028350852
10,128,32,4096,single_source_M,dropout,115,0.0069738748,0.00412028,0.024435231,0.015257768
10,128,32,4096,single_source_M,dropout,116,0.010753852,0.004738453,0.010486752,0.0053856364
10,128,32,4096,single_source_M,dropout,117,0.023604263,0.028115438,0.05824858,0.052015096
10,128,32,4096,single_source_M,dropout,118,0.01128043,0.009631978,0.02215324,0.015695745
10,128,32,4096,single_source_M,dropout,119,0.0050463798,0.003927909,0.07128334,0.05210555
10,128,32,4096,single_source_M,dropout,120,0.009638327,0.01344207,0.051497947,0.03908468
10,128,32,4096,single_source_M,dropout,121,0.0112865325,0.008938679,0.069514535,0.03999489
10,128,32,4096,single_source_M,dropout,122,0.009726661,0.006772383,0.05277325,0.08063341
10,128,32,4096,single_source_M,dropout,123,0.01573717,0.008612914,0.020462569,0.011352016
10,128,32,4096,single_source_M,dropout,124,0.008533388,0.003729687,0.059038542,0.030341368
10,128,32,4096,single_source_M,dropout,125,0.00391922,0.0033602666,0.030116718,0.022336012
10,128,32,4096,single_source_M,dropout,126,0.005746001,0.0048533548,0.040073775,0.030413555
10,128,32,4096,single_source_M,dropout,127,0.008499021,0.00464562,0.029610027,0.031456187
10,128,32,4096,single_source_M,dropout,128,0.0064664246,0.0042578494,0.029329386,0.021920342
10,128,32,4096,single_source_M,dropout,129,0.011868024,0.012970101,0.0751154,0.08179796
10,128,32,4096,single_source_M,dropout,130,0.0058907806,0.0032870397,0.034017973,0.03108545
10,128,32,4096,single_source_M,dropout,131,0.0063398303,0.003497032,0.010064724,0.0052062776
10,128,32,4096,single_source_M,dropout,132,0.006945717,0.0014011483,0.009645045,0.004284583
10,128,32,4096,single_source_M,dropout,133,0.009750133,0.0070414925,0.035384424,0.022970907
10,128,32,4096,single_source_M,dropout,134,0.0110515775,0.0051690433,0.043951076,0.03417952
10,128,32,4096,single_source_M,dropout,135,0.0060813786,0.003649979,0.022796363,0.014549903
10,128,32,4096,single_source_M,dropout,136,0.0049942136,0.0034233734,0.02544586,0.022769883
10,128,32,4096,single_source_M,dropout,137,0.0065798936,0.002417169,0.010289264,0.0069336393
10,128,32,4096,single_source_M,dropout,138,0.020019209,0.025935868,0.028244909,0.018526824
10,128,32,4096,single_source_M,dropout,139,0.009605181,0.008034748,0.05857879,0.04233247
10,128,32,4096,single_source_M,dropout,140,0.009434491,0.011800385,0.04727922,0.06586601
10,128,32,4096,single_source_M,dropout,141,0.00980367,0.0043033017,0.021779668,0.029212462
10,128,32,4096,single_source_M,dropout,142,0.0061971904,0.005751945,0.03150804,0.03793042
10,128,32,4096,single_source_M,dropout,143,0.011120552,0.008642713,0.052040897,0.029192526
10,128,32,4096,single_source_M,dropout,144,0.010820091,0.0068126805,0.042984486,0.05423311
10,128,32,4096,single_source_M,dropout,145,0.008115292,0.0056972085,0.045968182,0.032719374
10,128,32,4096,single_source_M,dropout,146,0.0073221624,0.004927509,0.05310319,0.027641686
10,128,32,4096,single_source_M,dropout,147,0.007585311,0.005056386,0.05329891,0.05301843
10,128,32,4096,single_source_M,dropout,148,0.0090226885,0.0037321264,0.011399776,0.0057003237
10,128,32,4096,single_source_M,dropout,149,0.006169796,0.0021616747,0.013343016,0.007576953
10,128,32,4096,single_source_M,dropout,150,0.017333442,0.02385356,0.050477117,0.022445135
10,128,32,4096,single_source_M,dropout,151,0.00643543,0.0051521445,0.044615664,0.020168988
10,128,32,4096,single_source_M,dropout,152,0.008012032,0.0028572911,0.04985194,0.029380908
10,128,32,4096,single_source_M,dropout,153,0.02926073,0.044411987,0.027193582,0.010808676
10,128,32,4096,single_source_M,dropout,154,0.013345718,0.006801534,0.03548104,0.050349336
10,128,32,4096,single_source_M,dropout,155,0.010825557,0.0072693215,0.046931744,0.03333808
10,128,32,4096,single_source_M,dropout,156,0.006713164,0.0051731747,0.07485162,0.064906225
10,128,32,4096,single_source_M,dropout,157,0.0073967874,0.0047228076,0.044965677,0.05064905
10,128,32,4096,single_source_M,dropout,158,0.0069264052,0.0037078427,0.023159523,0.008737207
10,128,32,4096,single_source_M,dropout,159,0.011958813,0.015695823,0.056336384,0.056984082
10,128,32,4096,single_source_M,dropout,160,0.0026644648,0.00082943664,0.02855894,0.017718937
10,128,32,4096,single_source_M,dropout,161,0.0061793984,0.0030812582,0.030930554,0.02961533
10,128,32,4096,single_source_M,dropout,162,0.006313282,0.00402626,0.0333386,0.023969227
10,128,32,4096,single_source_M,dropout,163,0.016185934,0.003219785,0.04176531,0.027696623
10,128,32,4096,single_source_M,dropout,164,0.013749587,0.013289016,0.039206795,0.012993684
10,128,32,4096,single_source_M,dropout,165,0.013686431,0.014429435,0.057311065,0.06069787
10,128,32,4096,single_source_M,dropout,166,0.019254286,0.013563465,0.038182203,0.03558237
10,128,32,4096,single_source_M,dropout,167,0.014090722,0.009985098,0.012399715,0.010813127
10,128,32,4096,single_source_M,dropout,168,0.009611005,0.0067548063,0.05325436,0.02356588
10,128,32,4096,single_source_M,dropout,169,0.0072968425,0.0034640983,0.036419902,0.026257364
10,128,32,4096,single_source_M,dropout,170,0.005488491,0.0035317189,0.041299988,0.024643494
10,128,32,4096,single_source_M,dropout,171,0.015130359,0.007223754,0.04612246,0.02797895
10,128,32,4096,single_source_M,dropout,172,0.015490341,0.0089616515,0.037985336,0.045449223
10,128,32,4096,single_source_M,dropout,173,0.012608374,0.00793944,0.05215608,0.054913193
10,128,32,4096,single_source_M,dropout,174,0.008403743,0.0050983606,0.041553736,0.038585853
10,128,32,4096,single_source_M,dropout,175,0.017351652,0.012948481,0.027822822,0.013742806
10,128,32,4096,single_source_M,dropout,176,0.007981235,0.0040775826,0.036641143,0.023571659
10,128,32,4096,single_source_M,dropout,177,0.011832136,0.0023453007,0.022116521,0.0033845957
10,128,32,4096,single_source_M,dropout,178,0.0077945055,0.0031443685,0.02204236,0.010357221
10,128,32,4096,single_source_M,dropout,179,0.010826653,0.006888296,0.06804107,0.042922527
10,128,32,4096,single_source_M,dropout,180,0.008469636,0.0035603843,0.04493276,0.02224284
10,128,32,4096,single_source_M,dropout,181,0.01187188,0.0024679627,0.041770272,0.029553026
10,128,32,4096,single_source_M,dropout,182,0.013692915,0.004871038,0.035772707,0.022664867
10,128,32,4096,single_source_M,dropout,183,0.008912104,0.0040296805,0.03571136,0.020694021
10,128,32,4096,single_source_M,dropout,184,0.009597468,0.0076790326,0.021175604,0.016855225
10,128,32,4096,single_source_M,dropout,185,0.007964444,0.0046416214,0.018405188,0.016329149
