D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,512,32,16384,stochastic_depth,dropout,0.0823017,0.0110883685,0.07636727,0.008692049,0.015141885,0.0047646575
10,512,32,16384,single_source_M,dropout,0.19689356,0.029167017,0.17372242,0.025090113,0.06269639,0.021871865
10,512,64,32768,full_unit_dropout,dropout,0.016811538,0.001798576,0.014588785,0.0012936735,0.0026081044,0.0006907186
10,512,64,32768,stochastic_depth,dropout,0.056598186,0.008466957,0.04423988,0.003863072,0.013262716,0.0012436872
10,512,64,32768,single_source_M,dropout,0.11905648,0.014445384,0.10084039,0.014992394,0.03621858,0.01123745
10,512,128,65536,full_unit_dropout,dropout,0.02515949,0.008966271,0.018206382,0.0042826408,0.0034159392,0.0011877542
10,512,128,65536,stochastic_depth,dropout,0.058140896,0.018050795,0.044063747,0.008051521,0.012350287,0.0011370202
10,512,128,65536,single_source_M,dropout,0.08262508,0.014337273,0.06907265,0.0154168885,0.018663647,0.0068954485
10,512,256,131072,full_unit_dropout,dropout,0.00832357,0.0007859398,0.006517495,0.0005804502,0.0015909076,0.00064405083
10,512,256,131072,stochastic_depth,dropout,0.055966835,0.013177317,0.04224461,0.0059486395,0.012119909,0.0018095167
10,512,256,131072,single_source_M,dropout,0.063116945,0.00492852,0.048663937,0.005420847,0.012593433,0.0042420034
10,512,512,262144,full_unit_dropout,dropout,0.010365776,0.0011889209,0.007932465,0.0007463618,0.0020691527,0.00072814606
10,512,512,262144,stochastic_depth,dropout,0.05709044,0.011842434,0.04293319,0.0057178885,0.013233426,0.002052963
10,512,512,262144,single_source_M,dropout,0.04870159,0.008199322,0.038999543,0.006821312,0.009745592,0.005830837
10,512,1024,524288,full_unit_dropout,dropout,0.0060493024,0.0012458685,0.0045129014,0.00062609196,0.0010544269,0.0002927246
10,512,1024,524288,stochastic_depth,dropout,0.05482304,0.01355579,0.041662276,0.0061307615,0.0121174995,0.0015276578
10,512,1024,524288,single_source_M,dropout,0.032134444,0.009851886,0.0271404,0.0073181144,0.006797758,0.004782287
10,1024,4,4096,full_unit_dropout,dropout,0.6013032,0.040104356,0.66173774,0.03449432,0.100705326,0.0050180326
10,1024,4,4096,stochastic_depth,dropout,0.58798003,0.03762212,0.65456265,0.033665348,0.10169468,0.0077439533
10,1024,4,4096,single_source_M,dropout,0.6304011,0.11635388,0.6798231,0.11452535,0.15744206,0.05260941
10,1024,8,8192,full_unit_dropout,dropout,0.24449453,0.0347874,0.25872502,0.03402729,0.044415176,0.013468435
