D,L,M,M*L,variant,method,iteration,test_loss_diff,test_loss_diff_std,train_loss_diff,train_loss_diff_std
10,64,32,2048,full_unit_dropout,dropout,19,0.0005113244,0.00029251582,0.0034071566,0.0024328462
10,64,32,2048,full_unit_dropout,dropout,20,0.00052503345,0.0003233607,0.002666533,0.0015280928
10,64,32,2048,full_unit_dropout,dropout,21,0.00060050486,0.00026526224,0.004093349,0.0028947128
10,64,32,2048,full_unit_dropout,dropout,22,0.0006058216,0.00032151563,0.0043692947,0.002325835
10,64,32,2048,full_unit_dropout,dropout,23,0.00061404705,0.0003817774,0.003248036,0.002781898
10,64,32,2048,full_unit_dropout,dropout,24,0.0007152319,0.00043072668,0.0047317743,0.0010509446
10,64,32,2048,full_unit_dropout,dropout,25,0.000876224,0.0004939393,0.0070982575,0.0024160363
10,64,32,2048,full_unit_dropout,dropout,26,0.0009795785,0.00063165725,0.0029301047,0.001567605
10,64,32,2048,full_unit_dropout,dropout,27,0.0010540843,0.00078715925,0.0017090201,0.0019472018
10,64,32,2048,full_unit_dropout,dropout,28,0.0012955547,0.0009995898,0.0025833845,0.0026302966
10,64,32,2048,full_unit_dropout,dropout,29,0.0016172886,0.0008073525,0.0066009164,0.0048390133
10,64,32,2048,full_unit_dropout,dropout,30,0.0019147157,0.0010109716,0.008559215,0.005431213
10,64,32,2048,full_unit_dropout,dropout,31,0.002015102,0.001102967,0.009610081,0.0057040034
10,64,32,2048,full_unit_dropout,dropout,32,0.0023798824,0.0012361848,0.00561409,0.0023571094
10,64,32,2048,full_unit_dropout,dropout,33,0.002570212,0.0012914354,0.005245149,0.0031274182
10,64,32,2048,full_unit_dropout,dropout,34,0.00275321,0.0019674967,0.011285615,0.008505519
10,64,32,2048,full_unit_dropout,dropout,35,0.0027408958,0.0022920736,0.011919528,0.010718065
10,64,32,2048,full_unit_dropout,dropout,36,0.0027923821,0.0026474043,0.015824359,0.009155097
10,64,32,2048,full_unit_dropout,dropout,37,0.0035294592,0.0024468622,0.012078541,0.0062677083
10,64,32,2048,full_unit_dropout,dropout,38,0.0037597478,0.0028663424,0.022507662,0.012337243
10,64,32,2048,full_unit_dropout,dropout,39,0.003433156,0.0028787255,0.014944667,0.0101979645
10,64,32,2048,full_unit_dropout,dropout,40,0.0035110414,0.003060453,0.011691612,0.0075807367
10,64,32,2048,full_unit_dropout,dropout,41,0.004387724,0.0027987168,0.0047032773,0.0025572814
10,64,32,2048,full_unit_dropout,dropout,42,0.004081464,0.0030092238,0.010358107,0.007020765
10,64,32,2048,full_unit_dropout,dropout,43,0.0040074587,0.0028878595,0.01381346,0.007529487
10,64,32,2048,full_unit_dropout,dropout,44,0.0032313943,0.0029446762,0.007823396,0.0032598274
10,64,32,2048,full_unit_dropout,dropout,45,0.0027029694,0.002810871,0.011703777,0.0076546352
10,64,32,2048,full_unit_dropout,dropout,46,0.0029150308,0.0022909655,0.011305785,0.004752886
10,64,32,2048,full_unit_dropout,dropout,47,0.0026554526,0.0016222842,0.012406671,0.012624538
10,64,32,2048,full_unit_dropout,dropout,48,0.0037687123,0.004835331,0.008973676,0.005571882
10,64,32,2048,full_unit_dropout,dropout,49,0.0013680399,0.00058282574,0.0154554965,0.008834777
10,64,32,2048,stochastic_depth,dropout,0,8.801222e-05,9.346325e-05,0.0021222234,0.0015505165
10,64,32,2048,stochastic_depth,dropout,1,0.00019397735,0.00013163239,0.0020773173,0.0012856518
10,64,32,2048,stochastic_depth,dropout,2,0.00020711422,0.00010316919,0.0016333818,0.0008710189
10,64,32,2048,stochastic_depth,dropout,3,0.00015655757,0.00013137965,0.0045591714,0.002031138
10,64,32,2048,stochastic_depth,dropout,4,0.00015794039,0.00011682184,0.0018173933,0.0010239034
10,64,32,2048,stochastic_depth,dropout,5,0.00015752316,7.513055e-05,0.0022745251,0.0019360319
10,64,32,2048,stochastic_depth,dropout,6,0.00019921064,8.152296e-05,0.0030175329,0.0023448323
10,64,32,2048,stochastic_depth,dropout,7,0.00020837784,0.00012699966,0.0033259273,0.0026401642
10,64,32,2048,stochastic_depth,dropout,8,0.00025720597,0.00019680752,0.0030622124,0.0026442488
10,64,32,2048,stochastic_depth,dropout,9,0.0002571106,0.00018538024,0.0054801824,0.004445031
10,64,32,2048,stochastic_depth,dropout,10,0.00028442143,0.00019180875,0.003971076,0.001957842
10,64,32,2048,stochastic_depth,dropout,11,0.00029270648,0.00016090457,0.0019698143,0.0017902841
10,64,32,2048,stochastic_depth,dropout,12,0.000292027,0.00018940856,0.0021487952,0.0011460055
10,64,32,2048,stochastic_depth,dropout,13,0.0003882766,0.00017446197,0.0032020807,0.0028912942
10,64,32,2048,stochastic_depth,dropout,14,0.0004932165,0.00015406657,0.002499497,0.0019825401
10,64,32,2048,stochastic_depth,dropout,15,0.0005572081,0.00024099452,0.007013583,0.0061187185
10,64,32,2048,stochastic_depth,dropout,16,0.0006174445,0.00022357036,0.0036801219,0.0030417596
10,64,32,2048,stochastic_depth,dropout,17,0.0007064104,0.00019653937,0.0067231893,0.004155159
10,64,32,2048,stochastic_depth,dropout,18,0.0007808685,0.00017855412,0.0027022243,0.002254132
10,64,32,2048,stochastic_depth,dropout,19,0.0009058833,0.00024203748,0.0052645444,0.0019971011
10,64,32,2048,stochastic_depth,dropout,20,0.0010314703,0.00023052153,0.008629811,0.004747296
10,64,32,2048,stochastic_depth,dropout,21,0.0011380076,0.00029928258,0.009999943,0.004678328
10,64,32,2048,stochastic_depth,dropout,22,0.0013254762,0.00031452157,0.006358385,0.0062808087
10,64,32,2048,stochastic_depth,dropout,23,0.0013644338,0.0001970129,0.01079688,0.006309522
10,64,32,2048,stochastic_depth,dropout,24,0.001690042,0.00020087685,0.012332464,0.005595554
10,64,32,2048,stochastic_depth,dropout,25,0.0018720508,0.00038354332,0.0024071217,0.0014887563
10,64,32,2048,stochastic_depth,dropout,26,0.0022072555,0.0005352237,0.007082522,0.005885602
10,64,32,2048,stochastic_depth,dropout,27,0.0028340935,0.00059780374,0.011021316,0.01144091
10,64,32,2048,stochastic_depth,dropout,28,0.0035051107,0.00069780066,0.015582537,0.004343589
10,64,32,2048,stochastic_depth,dropout,29,0.0035737753,0.0015002245,0.020653462,0.014209908
10,64,32,2048,stochastic_depth,dropout,30,0.003813982,0.0016347332,0.014014542,0.0066719675
10,64,32,2048,stochastic_depth,dropout,31,0.0037393929,0.0020767504,0.02865063,0.018474435
10,64,32,2048,stochastic_depth,dropout,32,0.004486537,0.0023749252,0.019571662,0.01064843
10,64,32,2048,stochastic_depth,dropout,33,0.0048958063,0.0027757566,0.0145841595,0.0150060775
10,64,32,2048,stochastic_depth,dropout,34,0.0054010274,0.0029367167,0.009471762,0.007906331
10,64,32,2048,stochastic_depth,dropout,35,0.0066205026,0.0036509938,0.039068647,0.016765092
10,64,32,2048,stochastic_depth,dropout,36,0.0076587796,0.0037758544,0.023226047,0.018250642
10,64,32,2048,stochastic_depth,dropout,37,0.00829277,0.0042483783,0.034948967,0.017612513
10,64,32,2048,stochastic_depth,dropout,38,0.011134106,0.006443959,0.045756508,0.032454334
10,64,32,2048,stochastic_depth,dropout,39,0.010771811,0.0060423263,0.016003132,0.011720571
10,64,32,2048,stochastic_depth,dropout,40,0.011853075,0.006951657,0.022400469,0.015718969
10,64,32,2048,stochastic_depth,dropout,41,0.010103768,0.0063944934,0.017800206,0.011975693
10,64,32,2048,stochastic_depth,dropout,42,0.010872024,0.004980228,0.026274364,0.028053604
10,64,32,2048,stochastic_depth,dropout,43,0.009606016,0.00497201,0.03321883,0.017517824
10,64,32,2048,stochastic_depth,dropout,44,0.006954384,0.0045313067,0.008399916,0.006408555
10,64,32,2048,stochastic_depth,dropout,45,0.009530401,0.004528165,0.021317964,0.019839948
10,64,32,2048,stochastic_depth,dropout,46,0.00941574,0.0048518055,0.032900106,0.018325409
10,64,32,2048,stochastic_depth,dropout,47,0.00991776,0.008076099,0.028189475,0.023166377
10,64,32,2048,stochastic_depth,dropout,48,0.0094581,0.0061807367,0.031551193,0.02392102
10,64,32,2048,stochastic_depth,dropout,49,0.0034979403,0.003116736,0.040244617,0.041012187
10,64,32,2048,single_source_M,dropout,0,6.096363e-05,3.5477802e-05,0.0019470096,0.0012574898
10,64,32,2048,single_source_M,dropout,1,7.479191e-05,5.901838e-05,0.0023438453,0.0016395467
10,64,32,2048,single_source_M,dropout,2,5.905628e-05,3.9302155e-05,0.002054572,0.0018412573
10,64,32,2048,single_source_M,dropout,3,6.797314e-05,3.9189057e-05,0.0027168156,0.0012240456
10,64,32,2048,single_source_M,dropout,4,0.0001219511,5.585756e-05,0.003163123,0.0028530557
10,64,32,2048,single_source_M,dropout,5,0.00010281801,9.122428e-05,0.003963995,0.0017633432
10,64,32,2048,single_source_M,dropout,6,0.00010689497,8.453929e-05,0.0021496774,0.0020203055
10,64,32,2048,single_source_M,dropout,7,0.000104391576,5.980483e-05,0.0031570315,0.0020630965
10,64,32,2048,single_source_M,dropout,8,0.00013045073,7.313121e-05,0.0045387624,0.0026428844
10,64,32,2048,single_source_M,dropout,9,0.00016462803,0.00010083883,0.0029161095,0.000980385
10,64,32,2048,single_source_M,dropout,10,0.00022976399,8.4555446e-05,0.0056397677,0.0037316203
10,64,32,2048,single_source_M,dropout,11,0.00024420023,0.00012758267,0.0054888846,0.00587987
10,64,32,2048,single_source_M,dropout,12,0.00021834373,0.00014282878,0.0051262616,0.0048162593
10,64,32,2048,single_source_M,dropout,13,0.00021129847,0.00017767456,0.0077153323,0.004972516
10,64,32,2048,single_source_M,dropout,14,0.00021890402,0.00020822423,0.004513657,0.0018235953
10,64,32,2048,single_source_M,dropout,15,0.00031386613,0.00021789408,0.0052693845,0.0028262078
10,64,32,2048,single_source_M,dropout,16,0.00035306215,0.00019262201,0.0052761436,0.0052176034
10,64,32,2048,single_source_M,dropout,17,0.0005176306,0.00019961582,0.012135672,0.008711035
10,64,32,2048,single_source_M,dropout,18,0.0006867528,0.00032457276,0.017145265,0.004617941
10,64,32,2048,single_source_M,dropout,19,0.00085468293,0.00039072026,0.005330515,0.00463635
10,64,32,2048,single_source_M,dropout,20,0.0010508418,0.0005841019,0.0056060315,0.002933533
10,64,32,2048,single_source_M,dropout,21,0.0014315129,0.0010308337,0.014740348,0.006000665
10,64,32,2048,single_source_M,dropout,22,0.0015635372,0.0011592928,0.007916403,0.0031192934
10,64,32,2048,single_source_M,dropout,23,0.0017245531,0.0015918405,0.017015303,0.008678178
10,64,32,2048,single_source_M,dropout,24,0.0026461123,0.0022407018,0.01879791,0.012076104
10,64,32,2048,single_source_M,dropout,25,0.0033791661,0.0027010664,0.0128187295,0.006403098
10,64,32,2048,single_source_M,dropout,26,0.0036714436,0.0028258092,0.007599211,0.0043391134
10,64,32,2048,single_source_M,dropout,27,0.0047756075,0.0042079324,0.022268796,0.016341966
10,64,32,2048,single_source_M,dropout,28,0.0056886314,0.0044173812,0.009866702,0.007681993
10,64,32,2048,single_source_M,dropout,29,0.0072875023,0.0054002255,0.020511378,0.014421906
10,64,32,2048,single_source_M,dropout,30,0.007929432,0.0052739424,0.02354995,0.012755099
10,64,32,2048,single_source_M,dropout,31,0.008962953,0.005899552,0.019662093,0.01395968
10,64,32,2048,single_source_M,dropout,32,0.009072185,0.0063199606,0.025783528,0.021954784
10,64,32,2048,single_source_M,dropout,33,0.010350704,0.006733409,0.02298187,0.01788621
10,64,32,2048,single_source_M,dropout,34,0.011020899,0.007311158,0.029610854,0.020468239
10,64,32,2048,single_source_M,dropout,35,0.011554444,0.0072196685,0.039147906,0.021600012
10,64,32,2048,single_source_M,dropout,36,0.0108317435,0.007962329,0.056658905,0.0392801
10,64,32,2048,single_source_M,dropout,37,0.0110934675,0.007744211,0.02802726,0.021480164
10,64,32,2048,single_source_M,dropout,38,0.010637808,0.0071219434,0.053878736,0.04299065
10,64,32,2048,single_source_M,dropout,39,0.008752328,0.0054270457,0.021626431,0.018755421
10,64,32,2048,single_source_M,dropout,40,0.009320384,0.004741857,0.04594193,0.03111695
10,64,32,2048,single_source_M,dropout,41,0.0070248605,0.0036942088,0.032516085,0.021741675
10,64,32,2048,single_source_M,dropout,42,0.0034079016,0.003967316,0.033366717,0.019505749
10,64,32,2048,single_source_M,dropout,43,0.0067005157,0.003721916,0.03438895,0.024934798
10,64,32,2048,single_source_M,dropout,44,0.0048739435,0.004840144,0.035694253,0.017929545
10,64,32,2048,single_source_M,dropout,45,0.0059222877,0.0038060334,0.0504978,0.052335467
10,64,32,2048,single_source_M,dropout,46,0.0032658458,0.002408252,0.059850533,0.050398305
10,64,32,2048,single_source_M,dropout,47,0.0033713044,0.0012989113,0.047053643,0.035929143
10,64,32,2048,single_source_M,dropout,48,0.0073680817,0.007520425,0.0273776,0.03190027
10,64,32,2048,single_source_M,dropout,49,0.0050838767,0.004110658,0.021056052,0.02813048
10,64,64,4096,full_unit_dropout,dropout,0,2.3198128e-05,1.522361e-05,0.00069810153,0.00064786966
10,64,64,4096,full_unit_dropout,dropout,1,7.207393e-05,2.9060218e-05,0.0007950902,0.0004979825
10,64,64,4096,full_unit_dropout,dropout,2,6.583929e-05,4.456187e-05,0.0012191295,0.00072398596
10,64,64,4096,full_unit_dropout,dropout,3,2.8884411e-05,2.92737e-05,0.0012621641,0.00096697384
10,64,64,4096,full_unit_dropout,dropout,4,6.388426e-05,4.7121026e-05,0.00035802127,0.00032711955
10,64,64,4096,full_unit_dropout,dropout,5,7.3111056e-05,3.411558e-05,0.0015232324,0.0010868853
10,64,64,4096,full_unit_dropout,dropout,6,8.132458e-05,5.1568633e-05,0.0005795121,0.00044863345
10,64,64,4096,full_unit_dropout,dropout,7,6.5159795e-05,5.7411366e-05,0.0012991786,0.00049723673
10,64,64,4096,full_unit_dropout,dropout,8,9.996891e-05,7.1110655e-05,0.0011553168,0.00061210257
10,64,64,4096,full_unit_dropout,dropout,9,0.00012402535,5.2522337e-05,0.0013537168,0.0011233697
10,64,64,4096,full_unit_dropout,dropout,10,0.00012307167,3.8764807e-05,0.001623416,0.0006603009
10,64,64,4096,full_unit_dropout,dropout,11,0.00011968613,4.643484e-05,0.0012039781,0.0011056461
10,64,64,4096,full_unit_dropout,dropout,12,0.00011793375,4.689625e-05,0.0008937478,0.000541617
10,64,64,4096,full_unit_dropout,dropout,13,0.00012052059,5.4191118e-05,0.0018379211,0.0008633125
10,64,64,4096,full_unit_dropout,dropout,14,7.554293e-05,4.271112e-05,0.0015141129,0.00080718595
10,64,64,4096,full_unit_dropout,dropout,15,8.729696e-05,3.6872894e-05,0.0007940292,0.0004507768
10,64,64,4096,full_unit_dropout,dropout,16,9.045601e-05,4.7585632e-05,0.0007344961,0.00053543947
10,64,64,4096,full_unit_dropout,dropout,17,9.490251e-05,5.9259444e-05,0.0013439298,0.001051473
10,64,64,4096,full_unit_dropout,dropout,18,8.1539154e-05,5.3971708e-05,0.002886212,0.0014798323
10,64,64,4096,full_unit_dropout,dropout,19,8.414984e-05,6.977349e-05,0.0011046529,0.0005639413
10,64,64,4096,full_unit_dropout,dropout,20,0.00010408163,7.303176e-05,0.0007161737,0.0005477589
10,64,64,4096,full_unit_dropout,dropout,21,0.00011291504,6.142906e-05,0.002376914,0.00170517
10,64,64,4096,full_unit_dropout,dropout,22,0.00012255907,6.8684545e-05,0.0017868876,0.0011898343
10,64,64,4096,full_unit_dropout,dropout,23,0.00016850233,5.2532017e-05,0.0023571611,0.0019158768
10,64,64,4096,full_unit_dropout,dropout,24,0.00021437407,8.644592e-05,0.001909256,0.0012317459
10,64,64,4096,full_unit_dropout,dropout,25,0.00030380487,0.00015860624,0.002678156,0.0010227886
10,64,64,4096,full_unit_dropout,dropout,26,0.0002727151,0.00015415178,0.0019480705,0.0015174812
10,64,64,4096,full_unit_dropout,dropout,27,0.00032473804,0.0002520301,0.0023601293,0.0015339913
10,64,64,4096,full_unit_dropout,dropout,28,0.00042384863,0.00034900304,0.0018966317,0.001255398
10,64,64,4096,full_unit_dropout,dropout,29,0.00049806834,0.00032279408,0.003102541,0.002778608
10,64,64,4096,full_unit_dropout,dropout,30,0.0007932186,0.00039339968,0.0045724986,0.0023340012
10,64,64,4096,full_unit_dropout,dropout,31,0.00095601083,0.000571454,0.004034543,0.003044994
10,64,64,4096,full_unit_dropout,dropout,32,0.0012723922,0.0007398165,0.0049348474,0.0040630912
10,64,64,4096,full_unit_dropout,dropout,33,0.0013641358,0.00076453795,0.0026802302,0.0026862968
10,64,64,4096,full_unit_dropout,dropout,34,0.0015446782,0.0009530966,0.005703324,0.004628039
10,64,64,4096,full_unit_dropout,dropout,35,0.0017688334,0.00096418225,0.0048027756,0.004634996
10,64,64,4096,full_unit_dropout,dropout,36,0.0020117164,0.0009126505,0.003470373,0.0011758127
10,64,64,4096,full_unit_dropout,dropout,37,0.0020842373,0.0008946431,0.0065293787,0.0031996465
10,64,64,4096,full_unit_dropout,dropout,38,0.0016255558,0.0007290878,0.007816112,0.0042332974
10,64,64,4096,full_unit_dropout,dropout,39,0.0017920912,0.0009451639,0.00620836,0.0006012345
10,64,64,4096,full_unit_dropout,dropout,40,0.0015599489,0.0007184095,0.009509236,0.002190997
10,64,64,4096,full_unit_dropout,dropout,41,0.0013470352,0.0007246922,0.005150348,0.0024656854
10,64,64,4096,full_unit_dropout,dropout,42,0.001248306,0.0005397686,0.01011793,0.004382182
10,64,64,4096,full_unit_dropout,dropout,43,0.0020262897,0.00072411745,0.008120144,0.005741837
10,64,64,4096,full_unit_dropout,dropout,44,0.0012706578,0.00043113568,0.004870939,0.002355301
10,64,64,4096,full_unit_dropout,dropout,45,0.002701932,0.001737838,0.0066565634,0.0038400153
10,64,64,4096,full_unit_dropout,dropout,46,0.001688373,0.0009181543,0.005777365,0.004695149
10,64,64,4096,full_unit_dropout,dropout,47,0.0012951851,0.0008808844,0.0023115457,0.0025434324
10,64,64,4096,full_unit_dropout,dropout,48,0.0010624289,0.00093683926,0.0046903193,0.0033594624
10,64,64,4096,full_unit_dropout,dropout,49,0.0008490622,0.00087514485,0.002108562,0.0014895455
10,64,64,4096,stochastic_depth,dropout,0,2.6166439e-05,2.6099295e-05,0.0009466767,0.0005674748
10,64,64,4096,stochastic_depth,dropout,1,4.8434733e-05,5.2186588e-05,0.001409173,0.00040593054
10,64,64,4096,stochastic_depth,dropout,2,4.900694e-05,5.1115207e-05,0.00063859223,0.00038927712
10,64,64,4096,stochastic_depth,dropout,3,5.6302546e-05,2.923146e-05,0.0015545965,0.0011364248
10,64,64,4096,stochastic_depth,dropout,4,7.2801115e-05,3.1745112e-05,0.000892818,0.0012150254
10,64,64,4096,stochastic_depth,dropout,5,8.260012e-05,6.0772487e-05,0.0024812699,0.0018417002
10,64,64,4096,stochastic_depth,dropout,6,9.266138e-05,6.490852e-05,0.0030355812,0.0013990457
10,64,64,4096,stochastic_depth,dropout,7,0.00012770892,6.9498754e-05,0.0025109886,0.0011770182
10,64,64,4096,stochastic_depth,dropout,8,0.000110459325,3.6056554e-05,0.0027828813,0.0015145654
10,64,64,4096,stochastic_depth,dropout,9,6.85811e-05,3.7829046e-05,0.0034212708,0.001819552
10,64,64,4096,stochastic_depth,dropout,10,9.032488e-05,5.943201e-05,0.0052958606,0.0033921956
10,64,64,4096,stochastic_depth,dropout,11,0.00012360812,5.534034e-05,0.003621602,0.0023294564
10,64,64,4096,stochastic_depth,dropout,12,0.00011483431,5.0888848e-05,0.0021715045,0.001636362
10,64,64,4096,stochastic_depth,dropout,13,0.00012613535,8.287796e-05,0.0030903816,0.0012598882
10,64,64,4096,stochastic_depth,dropout,14,0.00013170243,0.00011007394,0.004314077,0.0028124875
10,64,64,4096,stochastic_depth,dropout,15,0.00012034178,8.267303e-05,0.0050519826,0.0020877686
10,64,64,4096,stochastic_depth,dropout,16,0.00016822814,0.000120720055,0.0060809134,0.0050274213
10,64,64,4096,stochastic_depth,dropout,17,0.00020759106,0.0001383572,0.0043219924,0.004291688
10,64,64,4096,stochastic_depth,dropout,18,0.00024379492,0.00017939237,0.007049906,0.0031999077
10,64,64,4096,stochastic_depth,dropout,19,0.00025234223,0.00018304723,0.0048889397,0.00402647
10,64,64,4096,stochastic_depth,dropout,20,0.00025354623,0.00020863584,0.006712818,0.0050645303
10,64,64,4096,stochastic_depth,dropout,21,0.00023360252,0.00011516593,0.006396091,0.006750519
10,64,64,4096,stochastic_depth,dropout,22,0.00018837451,0.0001431371,0.0029339076,0.0029407116
10,64,64,4096,stochastic_depth,dropout,23,0.00021195412,0.00024675924,0.01381656,0.005876967
10,64,64,4096,stochastic_depth,dropout,24,0.00026438237,0.00029800253,0.0073062303,0.0038821087
10,64,64,4096,stochastic_depth,dropout,25,0.00028415918,0.00030247009,0.002799356,0.0012767402
10,64,64,4096,stochastic_depth,dropout,26,0.00042055844,0.000312934,0.009011674,0.0053937337
10,64,64,4096,stochastic_depth,dropout,27,0.00051933527,0.00039879463,0.007024145,0.0040690755
10,64,64,4096,stochastic_depth,dropout,28,0.0006149292,0.0006053319,0.012699867,0.00701772
10,64,64,4096,stochastic_depth,dropout,29,0.00068867207,0.00059201085,0.009477663,0.005662108
10,64,64,4096,stochastic_depth,dropout,30,0.0007845879,0.000507751,0.009630633,0.009788541
10,64,64,4096,stochastic_depth,dropout,31,0.0011650205,0.0005597884,0.025607264,0.008847888
10,64,64,4096,stochastic_depth,dropout,32,0.0014836431,0.0011649352,0.0115544675,0.0072928537
10,64,64,4096,stochastic_depth,dropout,33,0.0016108155,0.0015058242,0.022014081,0.012190251
10,64,64,4096,stochastic_depth,dropout,34,0.0019548596,0.0017167607,0.012519884,0.010333289
10,64,64,4096,stochastic_depth,dropout,35,0.0021439015,0.002302381,0.022900915,0.018853547
10,64,64,4096,stochastic_depth,dropout,36,0.0024459243,0.0026309802,0.014652044,0.012329289
10,64,64,4096,stochastic_depth,dropout,37,0.0041596233,0.0029201997,0.030411392,0.017329305
10,64,64,4096,stochastic_depth,dropout,38,0.004410392,0.0023298748,0.05933579,0.021072106
10,64,64,4096,stochastic_depth,dropout,39,0.004569441,0.001441755,0.030762147,0.013814946
10,64,64,4096,stochastic_depth,dropout,40,0.005202955,0.0016867856,0.034336645,0.02950888
10,64,64,4096,stochastic_depth,dropout,41,0.005954975,0.0030480586,0.011307573,0.0074440157
10,64,64,4096,stochastic_depth,dropout,42,0.005765891,0.0033612275,0.056058634,0.06552631
10,64,64,4096,stochastic_depth,dropout,43,0.0029252232,0.0017627813,0.019257057,0.011486114
10,64,64,4096,stochastic_depth,dropout,44,0.0017671287,0.0015030692,0.021113615,0.018389858
10,64,64,4096,stochastic_depth,dropout,45,0.021266907,0.020383896,0.029646855,0.014469864
10,64,64,4096,stochastic_depth,dropout,46,0.009451735,0.008947731,0.028252011,0.018885186
10,64,64,4096,stochastic_depth,dropout,47,0.0054125427,0.0035200205,0.016262854,0.0150500955
10,64,64,4096,stochastic_depth,dropout,48,0.0032395124,0.0015867038,0.021928579,0.01181195
10,64,64,4096,stochastic_depth,dropout,49,0.004912317,0.0022260833,0.013475984,0.006648694
10,64,64,4096,single_source_M,dropout,0,2.4580955e-05,1.2057923e-05,0.0010927797,0.0007510395
10,64,64,4096,single_source_M,dropout,1,4.3070315e-05,2.4831172e-05,0.0011892437,0.0010058067
10,64,64,4096,single_source_M,dropout,2,5.3286552e-05,2.2112825e-05,0.0010557175,0.00063073327
10,64,64,4096,single_source_M,dropout,3,0.0001172781,4.143408e-05,0.00202173,0.0013283058
10,64,64,4096,single_source_M,dropout,4,8.378029e-05,6.866634e-05,0.0017610907,0.0014094688
10,64,64,4096,single_source_M,dropout,5,0.00011109114,5.199334e-05,0.0013975501,0.00068267033
10,64,64,4096,single_source_M,dropout,6,0.000112199785,6.1184226e-05,0.002118981,0.0007033647
10,64,64,4096,single_source_M,dropout,7,0.00013539792,6.264231e-05,0.0025630116,0.002500669
10,64,64,4096,single_source_M,dropout,8,0.000184834,9.615347e-05,0.0032811998,0.0011643884
10,64,64,4096,single_source_M,dropout,9,0.00017417669,8.66656e-05,0.001831019,0.0016013808
10,64,64,4096,single_source_M,dropout,10,0.00022610425,6.7573885e-05,0.0022717477,0.0017688564
10,64,64,4096,single_source_M,dropout,11,0.00019842386,6.0553684e-05,0.00244987,0.0014753183
10,64,64,4096,single_source_M,dropout,12,0.00022128821,7.3437346e-05,0.0019795776,0.0015717022
10,64,64,4096,single_source_M,dropout,13,0.0002638221,0.0001202049,0.0046637654,0.002782487
10,64,64,4096,single_source_M,dropout,14,0.00027034283,0.00010766811,0.005289233,0.0037276812
10,64,64,4096,single_source_M,dropout,15,0.00021939278,0.00012440821,0.0028919578,0.001785117
10,64,64,4096,single_source_M,dropout,16,0.00020080805,0.000119648896,0.0068114996,0.0049313493
10,64,64,4096,single_source_M,dropout,17,0.00018264055,0.000102982776,0.005302465,0.0008697445
10,64,64,4096,single_source_M,dropout,18,0.00016678571,0.000106570566,0.0049470426,0.0008436254
10,64,64,4096,single_source_M,dropout,19,0.00013871193,0.00012597024,0.0057656765,0.0042125415
10,64,64,4096,single_source_M,dropout,20,0.00018609762,0.0001549201,0.009537602,0.0032111462
10,64,64,4096,single_source_M,dropout,21,0.0002824068,0.0003664078,0.0070744394,0.004144409
10,64,64,4096,single_source_M,dropout,22,0.00031586885,0.0004027084,0.0072281,0.005478119
10,64,64,4096,single_source_M,dropout,23,0.0004987359,0.0003949816,0.0069722533,0.002885967
10,64,64,4096,single_source_M,dropout,24,0.0005890608,0.00060340867,0.007415724,0.0070237718
10,64,64,4096,single_source_M,dropout,25,0.0007877111,0.00066365773,0.007953286,0.005362528
10,64,64,4096,single_source_M,dropout,26,0.0010040641,0.00087109586,0.012761724,0.008581651
10,64,64,4096,single_source_M,dropout,27,0.0013365031,0.001185631,0.009335076,0.0043184627
10,64,64,4096,single_source_M,dropout,28,0.0011938096,0.00093646377,0.015565622,0.011784662
10,64,64,4096,single_source_M,dropout,29,0.0012160658,0.00095618784,0.021554708,0.008863884
10,64,64,4096,single_source_M,dropout,30,0.0019266128,0.0011707997,0.022841096,0.017084276
10,64,64,4096,single_source_M,dropout,31,0.0024429797,0.0020296844,0.016156519,0.019620832
10,64,64,4096,single_source_M,dropout,32,0.0029696226,0.0024023317,0.019808441,0.0102538
10,64,64,4096,single_source_M,dropout,33,0.0037670017,0.0023628026,0.038932156,0.021570565
10,64,64,4096,single_source_M,dropout,34,0.0041873455,0.002730931,0.019928325,0.011135089
10,64,64,4096,single_source_M,dropout,35,0.0047942935,0.0028739134,0.014630842,0.008781423
10,64,64,4096,single_source_M,dropout,36,0.0046364665,0.0031974046,0.02199856,0.017613463
10,64,64,4096,single_source_M,dropout,37,0.0033201515,0.0027027158,0.07106097,0.03477631
10,64,64,4096,single_source_M,dropout,38,0.004182017,0.0022724571,0.020089347,0.012144051
10,64,64,4096,single_source_M,dropout,39,0.0064696847,0.0062807775,0.03904022,0.0111843245
10,64,64,4096,single_source_M,dropout,40,0.004238111,0.004943565,0.055089902,0.034641985
10,64,64,4096,single_source_M,dropout,41,0.004860848,0.0018623653,0.036690176,0.02950795
10,64,64,4096,single_source_M,dropout,42,0.0033419072,0.00048418055,0.010610288,0.0063383677
10,64,64,4096,single_source_M,dropout,43,0.0015857399,0.0015761415,0.023659563,0.01714765
10,64,64,4096,single_source_M,dropout,44,0.0014846086,0.00065592944,0.024465704,0.009705338
10,64,64,4096,single_source_M,dropout,45,0.0050466238,0.0035162314,0.035681397,0.016115297
10,64,64,4096,single_source_M,dropout,46,0.00381248,0.0012627292,0.02833414,0.033974856
10,64,64,4096,single_source_M,dropout,47,0.0051876307,0.0025025257,0.011906678,0.0075944327
10,64,64,4096,single_source_M,dropout,48,0.0027366101,0.003170912,0.029200679,0.015226614
