D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,128,8,1024,full_unit_dropout,dropout,0.242443311214447,0.028562764427872048,0.24158006608486177,0.033644428573898114,0.15179476141929626,0.03602269361439792
10,128,8,1024,stochastic_depth,dropout,0.24623016715049745,0.039054493479648476,0.23633656799793243,0.0341132379528462,0.15784534066915512,0.02213573062637486
10,128,8,1024,single_source_M,dropout,0.35078659653663635,0.07082810806597213,0.33000312447547914,0.06768165576148649,0.34927635788917544,0.16046498948670962
10,128,16,2048,full_unit_dropout,dropout,0.11892499476671219,0.018680210563461253,0.1087755486369133,0.013010417556271308,0.07963524609804154,0.02302768508353793
10,128,16,2048,stochastic_depth,dropout,0.12820000648498536,0.02372524736147405,0.11673521846532822,0.014703459606076538,0.10168086066842079,0.03771115141386417
10,128,16,2048,single_source_M,dropout,0.2057070404291153,0.052738844807073124,0.16636679768562318,0.034507783443525085,0.16792290583252906,0.11089024325255459
10,128,32,4096,full_unit_dropout,dropout,0.07392278015613556,0.008031912485512091,0.07095230668783188,0.008824383474295639,0.04210722036659718,0.01790180473258035
10,128,32,4096,stochastic_depth,dropout,0.11634835302829742,0.018888226008262364,0.10202316492795944,0.01181128296764799,0.08185201212763786,0.023685463872467265
10,128,32,4096,single_source_M,dropout,0.1355769231915474,0.022437616905220416,0.1228250116109848,0.0210547940258939,0.07395173907279969,0.0315169992486762
10,128,64,8192,full_unit_dropout,dropout,0.03335997238755226,0.0039046761936340616,0.027693099156022073,0.0021945773452541274,0.01940581388771534,0.004818853395455145
10,128,64,8192,stochastic_depth,dropout,0.09652978777885438,0.019326904878413032,0.07553597539663315,0.014725427060886214,0.07130851224064827,0.028329355580618495
10,128,64,8192,single_source_M,dropout,0.10747372806072235,0.024737802259444185,0.09253134727478027,0.023949123477760747,0.09238914623856545,0.0639885316419536
10,128,128,16384,full_unit_dropout,dropout,0.03130288533866406,0.005878103997831949,0.02587294429540634,0.0038161554596403795,0.017221375741064547,0.0039188245786342885
10,128,128,16384,stochastic_depth,dropout,0.09569186866283416,0.018218861815737415,0.08008858487010002,0.01841794096230236,0.06795214489102364,0.0350003339009896
10,128,128,16384,single_source_M,dropout,0.09331823363900185,0.02020492398480399,0.08029781803488731,0.02027227642089927,0.08673537671566009,0.050669176317133836
10,128,256,32768,full_unit_dropout,dropout,0.015178661607205868,0.0011151089199289935,0.01238457765430212,0.0011467499522369725,0.010491617675870656,0.003558035693725742
10,128,256,32768,stochastic_depth,dropout,0.09187656790018081,0.01689789919020207,0.07245666235685348,0.010738218184532555,0.08220088854432106,0.027600079268822793
10,128,256,32768,single_source_M,dropout,0.0459368921816349,0.010783522273650932,0.039082328975200656,0.01008777862004076,0.024386410415172578,0.008972600254330653
10,128,512,65536,full_unit_dropout,dropout,0.012295524962246418,0.0012615850271525681,0.010482413694262505,0.0010796101785906088,0.007712686527520418,0.0019384379980084394
