D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
50,32,64,2048,single_source_M,dropout,0.045534296333789824,0.000903704841167876,0.04091249704360962,0.0012234274255804665,0.033117334544658664,0.0032458138400170773
50,32,128,4096,full_unit_dropout,dropout,0.02991145886480808,0.00032669758104049115,0.0261708527803421,0.0003461290063749965,0.019159237667918206,0.0007317296231941906
50,32,128,4096,stochastic_depth,dropout,0.03447990044951439,0.001082144687063356,0.030373986065387725,0.0011067440874157246,0.026913929358124734,0.003771575523186773
50,32,128,4096,single_source_M,dropout,0.03097592554986477,0.00019858442123045286,0.027314899116754533,0.00022376377483952146,0.01957787312567234,0.0012018606164070885
50,32,256,8192,full_unit_dropout,dropout,0.019899144396185876,0.00014222029924722675,0.01758553460240364,0.00015025082559421652,0.013040854409337044,0.0007017556453600271
50,32,256,8192,stochastic_depth,dropout,0.025989868491888047,0.0013831006274229768,0.023232337832450867,0.0014879639789069975,0.022243497520685197,0.0033467768671179574
50,32,256,8192,single_source_M,dropout,0.020315533876419066,0.00038500390061128767,0.017894212901592255,0.000391090613113092,0.01340072937309742,0.0009349870784832491
50,32,512,16384,full_unit_dropout,dropout,0.013700623810291291,8.854998496091342e-05,0.012088161334395409,8.038004154557422e-05,0.008898301795125008,0.00027026455793880143
50,32,512,16384,stochastic_depth,dropout,0.02176141142845154,0.0013855070002359476,0.01959003247320652,0.0015193900294522887,0.019801746122539043,0.0034467214723207878
50,32,512,16384,single_source_M,dropout,0.01395825557410717,0.00013692931185203095,0.01225378755480051,0.000108011788145592,0.008653463795781136,0.0003020438316745537
50,64,8,512,full_unit_dropout,dropout,0.20520226955413817,0.01586629232038258,0.22747701704502105,0.029413063489693886,0.28534284234046936,0.06133979263528966
50,64,8,512,stochastic_depth,dropout,0.2091618776321411,0.014408918859413958,0.23298614025115966,0.028639659801645324,0.2874013990163803,0.06157182974644085
50,64,8,512,single_source_M,dropout,0.2109433501958847,0.012308624160173776,0.23351578414440155,0.023342968583277404,0.27757844924926756,0.04863837308417669
50,64,16,1024,full_unit_dropout,dropout,0.11265918612480164,0.0031757104449077187,0.1085074558854103,0.004122369175746252,0.1104488804936409,0.004929661108937779
50,64,16,1024,stochastic_depth,dropout,0.11694701761007309,0.005871779822019575,0.11132771372795106,0.00608504846200314,0.12913084775209427,0.027043384599906902
50,64,16,1024,single_source_M,dropout,0.11773933917284012,0.0036440961730437294,0.1147453397512436,0.005418221451678944,0.11419940739870071,0.016443556081543558
50,64,32,2048,full_unit_dropout,dropout,0.06042809635400772,0.0021084556203086998,0.053173571825027466,0.0028839456036462096,0.04313083216547966,0.0129968794309109
50,64,32,2048,stochastic_depth,dropout,0.061751457303762435,0.0021829294600064653,0.05419874861836434,0.002361170563660749,0.04421721324324608,0.010644844127210071
50,64,32,2048,single_source_M,dropout,0.06453843563795089,0.0022123068976667363,0.05741194635629654,0.0029686503630211654,0.04870550334453583,0.013742513517914851
50,64,64,4096,full_unit_dropout,dropout,0.033994925767183305,0.000793424966225065,0.030432697013020517,0.0012209636153599805,0.023601729422807693,0.004210293084767015
50,64,64,4096,stochastic_depth,dropout,0.03618568405508995,0.0012789976706998544,0.03239686563611031,0.001401561925851077,0.026590887829661368,0.004944776483126884
50,64,64,4096,single_source_M,dropout,0.035692236572504046,0.0006712265039919397,0.03206545636057854,0.0009455191865064076,0.02339148260653019,0.0019310006330146034
50,64,128,8192,full_unit_dropout,dropout,0.02282666340470314,0.00027334297074108386,0.020049823448061943,0.00022338675806712332,0.013743257895112038,0.0009537345391938117
50,64,128,8192,stochastic_depth,dropout,0.025967362523078918,0.0013193595640400536,0.023052982985973358,0.00171362605922722,0.019184031523764133,0.004902055136839055
50,64,128,8192,single_source_M,dropout,0.02386522777378559,0.0003341167133733209,0.021067065373063087,0.00031151919200780257,0.014497008919715882,0.0005862702465596513
50,64,256,16384,full_unit_dropout,dropout,0.014510857127606868,0.0001551401425924908,0.01281860750168562,0.00022998912743584342,0.009714531153440476,0.0012341965249765769
50,64,256,16384,stochastic_depth,dropout,0.01877594143152237,0.0015372675178235511,0.016862126998603344,0.0020164100166592492,0.01476337444037199,0.005036655659746978
50,64,256,16384,single_source_M,dropout,0.015184530802071095,0.00037418396395025885,0.013421260938048362,0.0003703463179112136,0.01005533840507269,0.0007196363677616985
50,64,512,32768,full_unit_dropout,dropout,0.009952356107532978,7.864198629232347e-05,0.008766306377947331,8.230861050729106e-05,0.006446764338761568,0.000464378951735352
50,64,512,32768,stochastic_depth,dropout,0.015829447843134403,0.0018749558585408736,0.014213672652840615,0.002352382037829999,0.013428631611168385,0.005365273770790977
50,64,512,32768,single_source_M,dropout,0.010434361547231675,0.00018848302702478443,0.009148683585226535,0.00016439854156225149,0.0063543330878019335,0.0005372653884892143
50,128,8,1024,full_unit_dropout,dropout,0.19269688725471495,0.009291633724688277,0.22087068259716033,0.021231215841152725,0.2616920620203018,0.04643294319815199
50,128,8,1024,stochastic_depth,dropout,0.19364873468875884,0.010406923178237206,0.22179544866085052,0.020991918017423374,0.2590808093547821,0.042161752851140204
